
> @barra-vips/operator-web@0.1.0 dev
> next dev

▲ Next.js 16.2.4 (Turbopack)
- Local:         http://localhost:3000
- Network:       http://192.168.0.90:3000
- Environments: .env.local
✓ Ready in 1237ms

 GET /api/operator/schedule/slots?from=2026-04-22T22%3A11%3A27.691Z&to=2026-05-06T22%3A11%3A27.691Z&page_size=100 200 in 1909ms (next.js: 17ms, proxy.ts: 35ms, application-code: 1858ms)
 GET /api/operator/media?page_size=100 200 in 2.2s (next.js: 23ms, proxy.ts: 23ms, application-code: 2.2s)
 GET /api/operator/models/active 200 in 1943ms (next.js: 30ms, proxy.ts: 196ms, application-code: 1717ms)
 GET /api/operator/receipts?needs_review=true&page_size=10 200 in 2.1s (next.js: 24ms, proxy.ts: 192ms, application-code: 1852ms)
 GET /api/operator/status/agent?window=24h 200 in 2.6s (next.js: 35ms, proxy.ts: 199ms, application-code: 2.4s)
 GET /api/operator/dashboard/queues?page_size=10 200 in 1752ms (next.js: 77ms, proxy.ts: 38ms, application-code: 1637ms)
 GET /api/operator/conversations?page_size=100 200 in 1749ms (next.js: 133ms, proxy.ts: 30ms, application-code: 1586ms)
 GET /api/operator/conversations?handoff_status=OPENED&page_size=10 200 in 1686ms (next.js: 48ms, proxy.ts: 70ms, application-code: 1567ms)
 GET /api/operator/conversations?handoff_status=ACKNOWLEDGED&page_size=10 200 in 1651ms (next.js: 39ms, proxy.ts: 55ms, application-code: 1557ms)
 GET /api/operator/handoffs/summary?window=7d 200 in 2.4s (next.js: 46ms, proxy.ts: 38ms, application-code: 2.3s)
 GET /api/operator/schedule/slots?from=2026-04-22T22%3A11%3A42.701Z&to=2026-05-06T22%3A11%3A42.701Z&page_size=100 200 in 1593ms (next.js: 21ms, proxy.ts: 31ms, application-code: 1540ms)
 GET /api/operator/media?page_size=100 200 in 1621ms (next.js: 28ms, proxy.ts: 34ms, application-code: 1558ms)
 GET /api/operator/models/active 200 in 1521ms (next.js: 27ms, proxy.ts: 60ms, application-code: 1434ms)
 GET /api/operator/dashboard/summary?window=24h 200 in 3.5s (next.js: 31ms, proxy.ts: 42ms, application-code: 3.4s)
 GET /api/operator/receipts?needs_review=true&page_size=10 200 in 1610ms (next.js: 44ms, proxy.ts: 29ms, application-code: 1536ms)
 GET /api/operator/status/agent?window=24h 200 in 2.3s (next.js: 10ms, proxy.ts: 14ms, application-code: 2.3s)
 GET /api/operator/conversations?handoff_status=ACKNOWLEDGED&page_size=10 200 in 1778ms (next.js: 110ms, proxy.ts: 75ms, application-code: 1594ms)
 GET /api/operator/conversations?handoff_status=OPENED&page_size=10 200 in 1811ms (next.js: 111ms, proxy.ts: 65ms, application-code: 1635ms)
 GET /api/operator/dashboard/queues?page_size=10 200 in 1863ms (next.js: 79ms, proxy.ts: 79ms, application-code: 1706ms)
 GET /api/operator/conversations?page_size=100 200 in 1895ms (next.js: 105ms, proxy.ts: 83ms, application-code: 1706ms)
 GET /api/operator/handoffs/summary?window=7d 200 in 2.5s (next.js: 70ms, proxy.ts: 77ms, application-code: 2.3s)
 GET /api/operator/models/active 200 in 1467ms (next.js: 49ms, proxy.ts: 45ms, application-code: 1374ms)
 GET /api/operator/receipts?needs_review=true&page_size=10 200 in 1598ms (next.js: 46ms, proxy.ts: 43ms, application-code: 1510ms)
 GET /api/operator/media?page_size=100 200 in 1611ms (next.js: 36ms, proxy.ts: 47ms, application-code: 1528ms)
 GET /api/operator/schedule/slots?from=2026-04-22T22%3A11%3A57.726Z&to=2026-05-06T22%3A11%3A57.726Z&page_size=100 200 in 1621ms (next.js: 27ms, proxy.ts: 46ms, application-code: 1547ms)
 GET /api/operator/dashboard/summary?window=24h 200 in 3.6s (next.js: 57ms, proxy.ts: 82ms, application-code: 3.4s)
 GET /api/operator/status/agent?window=24h 200 in 2.3s (next.js: 8ms, proxy.ts: 16ms, application-code: 2.2s)
 GET /api/operator/conversations?handoff_status=OPENED&page_size=10 200 in 1635ms (next.js: 52ms, proxy.ts: 43ms, application-code: 1540ms)
 GET /api/operator/conversations?handoff_status=ACKNOWLEDGED&page_size=10 200 in 1638ms (next.js: 62ms, proxy.ts: 39ms, application-code: 1537ms)
 GET /api/operator/conversations?page_size=100 200 in 1657ms (next.js: 46ms, proxy.ts: 42ms, application-code: 1570ms)
 GET /api/operator/dashboard/queues?page_size=10 200 in 1766ms (next.js: 102ms, proxy.ts: 45ms, application-code: 1619ms)
 GET /api/operator/handoffs/summary?window=7d 200 in 2.4s (next.js: 39ms, proxy.ts: 48ms, application-code: 2.3s)
 GET /api/operator/models/active 200 in 1502ms (next.js: 40ms, proxy.ts: 30ms, application-code: 1432ms)
 GET /api/operator/schedule/slots?from=2026-04-22T22%3A12%3A12.693Z&to=2026-05-06T22%3A12%3A12.693Z&page_size=100 200 in 1699ms (next.js: 26ms, proxy.ts: 32ms, application-code: 1642ms)
 GET /api/operator/media?page_size=100 200 in 1697ms (next.js: 31ms, proxy.ts: 29ms, application-code: 1637ms)
 GET /api/operator/receipts?needs_review=true&page_size=10 200 in 1701ms (next.js: 39ms, proxy.ts: 28ms, application-code: 1635ms)
 GET /api/operator/dashboard/summary?window=24h 200 in 3.6s (next.js: 39ms, proxy.ts: 42ms, application-code: 3.5s)
 GET /api/operator/status/agent?window=24h 200 in 2.4s (next.js: 5ms, proxy.ts: 9ms, application-code: 2.3s)
 GET /api/operator/conversations?page_size=100 200 in 1795ms (next.js: 88ms, proxy.ts: 53ms, application-code: 1654ms)
 GET /api/operator/conversations?handoff_status=ACKNOWLEDGED&page_size=10 200 in 1808ms (next.js: 72ms, proxy.ts: 46ms, application-code: 1690ms)
 GET /api/operator/conversations?handoff_status=OPENED&page_size=10 200 in 1815ms (next.js: 63ms, proxy.ts: 43ms, application-code: 1709ms)
 GET /api/operator/dashboard/queues?page_size=10 200 in 1856ms (next.js: 79ms, proxy.ts: 52ms, application-code: 1726ms)
 GET /api/operator/handoffs/summary?window=7d 200 in 2.5s (next.js: 52ms, proxy.ts: 39ms, application-code: 2.4s)
 GET /api/operator/models/active 200 in 1434ms (next.js: 7ms, proxy.ts: 49ms, application-code: 1378ms)
 GET /api/operator/schedule/slots?from=2026-04-22T22%3A12%3A34.792Z&to=2026-05-06T22%3A12%3A34.792Z&page_size=100 200 in 1558ms (next.js: 30ms, proxy.ts: 25ms, application-code: 1503ms)
 GET /api/operator/media?page_size=100 200 in 1575ms (next.js: 29ms, proxy.ts: 35ms, application-code: 1511ms)
 GET /api/operator/receipts?needs_review=true&page_size=10 200 in 1585ms (next.js: 35ms, proxy.ts: 36ms, application-code: 1513ms)
 GET /api/operator/dashboard/summary?window=24h 200 in 3.5s (next.js: 42ms, proxy.ts: 45ms, application-code: 3.4s)
 GET /api/operator/status/agent?window=24h 200 in 2.3s (next.js: 6ms, proxy.ts: 16ms, application-code: 2.3s)
 GET /api/operator/conversations?page_size=100 200 in 1780ms (next.js: 78ms, proxy.ts: 146ms, application-code: 1556ms)
 GET /api/operator/conversations?handoff_status=OPENED&page_size=10 200 in 1788ms (next.js: 81ms, proxy.ts: 149ms, application-code: 1559ms)
 GET /api/operator/conversations?handoff_status=ACKNOWLEDGED&page_size=10 200 in 1794ms (next.js: 82ms, proxy.ts: 150ms, application-code: 1562ms)
 GET /api/operator/dashboard/queues?page_size=10 200 in 1847ms (next.js: 73ms, proxy.ts: 145ms, application-code: 1629ms)
 GET /api/operator/handoffs/summary?window=7d 200 in 2.5s (next.js: 68ms, proxy.ts: 144ms, application-code: 2.3s)
 GET /api/operator/models/active 200 in 1381ms (next.js: 11ms, proxy.ts: 21ms, application-code: 1349ms)
 GET /api/operator/schedule/slots?from=2026-04-22T22%3A12%3A42.223Z&to=2026-05-06T22%3A12%3A42.223Z&page_size=100 200 in 1580ms (next.js: 25ms, proxy.ts: 18ms, application-code: 1538ms)
 GET /api/operator/receipts?needs_review=true&page_size=10 200 in 1568ms (next.js: 10ms, proxy.ts: 47ms, application-code: 1511ms)
 GET /api/operator/media?page_size=100 200 in 1601ms (next.js: 34ms, proxy.ts: 23ms, application-code: 1544ms)
 GET /api/operator/dashboard/summary?window=24h 200 in 3.6s (next.js: 59ms, proxy.ts: 141ms, application-code: 3.4s)
 GET /api/operator/status/agent?window=24h 200 in 2.3s (next.js: 8ms, proxy.ts: 14ms, application-code: 2.3s)
 GET /api/operator/conversations?page_size=100 200 in 1743ms (next.js: 78ms, proxy.ts: 52ms, application-code: 1613ms)
 GET /api/operator/dashboard/queues?page_size=10 200 in 1762ms (next.js: 70ms, proxy.ts: 51ms, application-code: 1641ms)
 GET /api/operator/conversations?handoff_status=OPENED&page_size=10 200 in 1751ms (next.js: 88ms, proxy.ts: 51ms, application-code: 1612ms)
 GET /api/operator/conversations?handoff_status=ACKNOWLEDGED&page_size=10 200 in 1754ms (next.js: 98ms, proxy.ts: 58ms, application-code: 1598ms)
 GET /api/operator/handoffs/summary?window=7d 200 in 2.4s (next.js: 61ms, proxy.ts: 50ms, application-code: 2.3s)
 GET /api/operator/models/active 200 in 1525ms (next.js: 101ms, proxy.ts: 36ms, application-code: 1388ms)
 GET /api/operator/schedule/slots?from=2026-04-22T22%3A12%3A57.224Z&to=2026-05-06T22%3A12%3A57.224Z&page_size=100 200 in 1595ms (next.js: 34ms, proxy.ts: 30ms, application-code: 1531ms)
 GET /api/operator/media?page_size=100 200 in 1598ms (next.js: 44ms, proxy.ts: 32ms, application-code: 1522ms)
 GET /api/operator/receipts?needs_review=true&page_size=10 200 in 1634ms (next.js: 56ms, proxy.ts: 34ms, application-code: 1543ms)
 GET /api/operator/dashboard/summary?window=24h 200 in 3.5s (next.js: 56ms, proxy.ts: 44ms, application-code: 3.4s)
 GET /api/operator/status/agent?window=24h 200 in 2.3s (next.js: 9ms, proxy.ts: 18ms, application-code: 2.3s)
 GET /api/operator/conversations?handoff_status=OPENED&page_size=10 200 in 1652ms (next.js: 68ms, proxy.ts: 44ms, application-code: 1539ms)
 GET /api/operator/conversations?handoff_status=ACKNOWLEDGED&page_size=10 200 in 1667ms (next.js: 77ms, proxy.ts: 45ms, application-code: 1544ms)
 GET /api/operator/conversations?page_size=100 200 in 1680ms (next.js: 62ms, proxy.ts: 41ms, application-code: 1576ms)
 GET /api/operator/dashboard/queues?page_size=10 200 in 1729ms (next.js: 55ms, proxy.ts: 40ms, application-code: 1634ms)
 GET /api/operator/handoffs/summary?window=7d 200 in 2.4s (next.js: 44ms, proxy.ts: 41ms, application-code: 2.3s)
 GET /api/operator/models/active 200 in 1382ms (next.js: 6ms, proxy.ts: 7ms, application-code: 1369ms)
 GET /api/operator/schedule/slots?from=2026-04-22T22%3A13%3A12.688Z&to=2026-05-06T22%3A13%3A12.688Z&page_size=100 200 in 1556ms (next.js: 25ms, proxy.ts: 9ms, application-code: 1521ms)
 GET /api/operator/receipts?needs_review=true&page_size=10 200 in 1558ms (next.js: 25ms, proxy.ts: 13ms, application-code: 1520ms)
 GET /api/operator/media?page_size=100 200 in 1578ms (next.js: 18ms, proxy.ts: 21ms, application-code: 1539ms)
 GET /api/operator/dashboard/summary?window=24h 200 in 3.4s (next.js: 41ms, proxy.ts: 41ms, application-code: 3.3s)
 GET /api/operator/status/agent?window=24h 200 in 3.2s (next.js: 7ms, proxy.ts: 14ms, application-code: 3.2s)
 GET /api/operator/dashboard/queues?page_size=10 200 in 1667ms (next.js: 55ms, proxy.ts: 45ms, application-code: 1567ms)
 GET /api/operator/conversations?handoff_status=ACKNOWLEDGED&page_size=10 200 in 1654ms (next.js: 74ms, proxy.ts: 38ms, application-code: 1542ms)
 GET /api/operator/conversations?handoff_status=OPENED&page_size=10 200 in 1663ms (next.js: 70ms, proxy.ts: 37ms, application-code: 1556ms)
 GET /api/operator/conversations?page_size=100 200 in 1691ms (next.js: 63ms, proxy.ts: 46ms, application-code: 1583ms)
 GET /api/operator/handoffs/summary?window=7d 200 in 2.4s (next.js: 46ms, proxy.ts: 45ms, application-code: 2.3s)
 GET /api/operator/models/active 200 in 1406ms (next.js: 43ms, proxy.ts: 25ms, application-code: 1339ms)
 GET /api/operator/schedule/slots?from=2026-04-22T22%3A13%3A27.694Z&to=2026-05-06T22%3A13%3A27.694Z&page_size=100 200 in 1563ms (next.js: 25ms, proxy.ts: 31ms, application-code: 1508ms)
 GET /api/operator/media?page_size=100 200 in 1559ms (next.js: 31ms, proxy.ts: 27ms, application-code: 1501ms)
 GET /api/operator/receipts?needs_review=true&page_size=10 200 in 1574ms (next.js: 36ms, proxy.ts: 27ms, application-code: 1511ms)
 GET /api/operator/dashboard/summary?window=24h 200 in 3.5s (next.js: 35ms, proxy.ts: 44ms, application-code: 3.4s)
 GET /api/operator/status/agent?window=24h 200 in 2.3s (next.js: 8ms, proxy.ts: 6ms, application-code: 2.2s)
 GET /api/operator/conversations?handoff_status=OPENED&page_size=10 200 in 1829ms (next.js: 200ms, proxy.ts: 33ms, application-code: 1596ms)
 GET /api/operator/conversations?page_size=100 200 in 1842ms (next.js: 69ms, proxy.ts: 33ms, application-code: 1741ms)
 GET /api/operator/conversations?handoff_status=ACKNOWLEDGED&page_size=10 200 in 2.0s (next.js: 67ms, proxy.ts: 36ms, application-code: 1902ms)
 GET /api/operator/dashboard/queues?page_size=10 200 in 2.0s (next.js: 61ms, proxy.ts: 33ms, application-code: 1931ms)
 GET /api/operator/handoffs/summary?window=7d 200 in 3.2s (next.js: 51ms, proxy.ts: 33ms, application-code: 3.1s)
 GET /api/operator/dashboard/summary?window=24h 200 in 3.7s (next.js: 47ms, proxy.ts: 29ms, application-code: 3.7s)
 GET /api/operator/models/active 200 in 1682ms (next.js: 44ms, proxy.ts: 25ms, application-code: 1613ms)
 GET /api/operator/receipts?needs_review=true&page_size=10 200 in 1869ms (next.js: 35ms, proxy.ts: 24ms, application-code: 1811ms)
 GET /api/operator/media?page_size=100 200 in 1889ms (next.js: 31ms, proxy.ts: 26ms, application-code: 1832ms)
 GET /api/operator/schedule/slots?from=2026-04-22T22%3A13%3A42.694Z&to=2026-05-06T22%3A13%3A42.694Z&page_size=100 200 in 2.1s (next.js: 24ms, proxy.ts: 25ms, application-code: 2.0s)
 GET /api/operator/status/agent?window=24h 200 in 2.5s (next.js: 7ms, proxy.ts: 8ms, application-code: 2.5s)
 GET /api/operator/conversations?page_size=100 200 in 2.3s (next.js: 58ms, proxy.ts: 36ms, application-code: 2.2s)
 GET /api/operator/dashboard/queues?page_size=10 200 in 2.9s (next.js: 51ms, proxy.ts: 36ms, application-code: 2.8s)
 GET /api/operator/conversations?handoff_status=ACKNOWLEDGED&page_size=10 200 in 3.0s (next.js: 181ms, proxy.ts: 39ms, application-code: 2.7s)
 GET /api/operator/conversations?handoff_status=OPENED&page_size=10 200 in 3.1s (next.js: 68ms, proxy.ts: 36ms, application-code: 3.0s)
 GET /api/operator/handoffs/summary?window=7d 200 in 3.2s (next.js: 44ms, proxy.ts: 35ms, application-code: 3.2s)
 GET /api/operator/dashboard/summary?window=24h 200 in 3.6s (next.js: 33ms, proxy.ts: 34ms, application-code: 3.5s)
 GET /api/operator/schedule/slots?from=2026-04-22T22%3A13%3A57.702Z&to=2026-05-06T22%3A13%3A57.702Z&page_size=100 200 in 1640ms (next.js: 7ms, proxy.ts: 14ms, application-code: 1619ms)
 GET /api/operator/models/active 200 in 1511ms (next.js: 66ms, proxy.ts: 59ms, application-code: 1386ms)
 GET /api/operator/receipts?needs_review=true&page_size=10 200 in 1622ms (next.js: 63ms, proxy.ts: 49ms, application-code: 1510ms)
 GET /api/operator/media?page_size=100 200 in 1630ms (next.js: 64ms, proxy.ts: 42ms, application-code: 1524ms)
 GET /api/operator/status/agent?window=24h 200 in 2.4s (next.js: 77ms, proxy.ts: 66ms, application-code: 2.3s)
 GET /dashboard 200 in 1388ms (next.js: 417ms, proxy.ts: 440ms, application-code: 530ms)
 GET /dashboard 200 in 847ms (next.js: 24ms, proxy.ts: 83ms, application-code: 739ms)
 GET /dashboard 200 in 715ms (next.js: 55ms, proxy.ts: 33ms, application-code: 627ms)
 GET /dashboard 200 in 716ms (next.js: 232ms, proxy.ts: 35ms, application-code: 449ms)
 GET /dashboard 200 in 806ms (next.js: 361ms, proxy.ts: 41ms, application-code: 404ms)
 GET /dashboard 200 in 805ms (next.js: 448ms, proxy.ts: 50ms, application-code: 306ms)
 GET /dashboard 200 in 817ms (next.js: 21ms, proxy.ts: 509ms, application-code: 286ms)
 GET /dashboard 200 in 644ms (next.js: 20ms, proxy.ts: 23ms, application-code: 600ms)
 GET /dashboard 200 in 646ms (next.js: 49ms, proxy.ts: 59ms, application-code: 538ms)
 GET /dashboard 200 in 647ms (next.js: 144ms, proxy.ts: 63ms, application-code: 440ms)
 GET /dashboard 200 in 740ms (next.js: 234ms, proxy.ts: 55ms, application-code: 451ms)
 GET /dashboard 200 in 742ms (next.js: 298ms, proxy.ts: 60ms, application-code: 383ms)
 GET /dashboard 200 in 547ms (next.js: 17ms, proxy.ts: 207ms, application-code: 324ms)
 GET /dashboard 200 in 639ms (next.js: 40ms, proxy.ts: 21ms, application-code: 578ms)
 GET /dashboard 200 in 592ms (next.js: 110ms, proxy.ts: 47ms, application-code: 435ms)
 GET /dashboard 200 in 600ms (next.js: 60ms, proxy.ts: 43ms, application-code: 497ms)
 GET /dashboard 200 in 591ms (next.js: 279ms, proxy.ts: 67ms, application-code: 245ms)
 GET /dashboard 200 in 597ms (next.js: 215ms, proxy.ts: 63ms, application-code: 319ms)
 GET /dashboard 200 in 442ms (next.js: 17ms, proxy.ts: 189ms, application-code: 236ms)
 GET /dashboard 200 in 529ms (next.js: 34ms, proxy.ts: 20ms, application-code: 475ms)
 GET /dashboard 200 in 644ms (next.js: 34ms, proxy.ts: 89ms, application-code: 522ms)
 GET /dashboard 200 in 592ms (next.js: 122ms, proxy.ts: 42ms, application-code: 429ms)
 GET /dashboard 200 in 715ms (next.js: 219ms, proxy.ts: 39ms, application-code: 456ms)
 GET /dashboard 200 in 715ms (next.js: 286ms, proxy.ts: 40ms, application-code: 389ms)
 GET /dashboard 200 in 519ms (next.js: 25ms, proxy.ts: 154ms, application-code: 341ms)
 GET /dashboard 200 in 531ms (next.js: 87ms, proxy.ts: 37ms, application-code: 407ms)
 GET /dashboard 200 in 498ms (next.js: 34ms, proxy.ts: 101ms, application-code: 363ms)
 GET /dashboard 200 in 433ms (next.js: 118ms, proxy.ts: 34ms, application-code: 281ms)
 GET /dashboard 200 in 434ms (next.js: 167ms, proxy.ts: 34ms, application-code: 233ms)
 GET /dashboard 200 in 440ms (next.js: 222ms, proxy.ts: 36ms, application-code: 183ms)
 GET /dashboard 200 in 434ms (next.js: 13ms, proxy.ts: 189ms, application-code: 232ms)
 GET /dashboard 200 in 635ms (next.js: 37ms, proxy.ts: 18ms, application-code: 580ms)
 GET /dashboard 200 in 645ms (next.js: 44ms, proxy.ts: 116ms, application-code: 485ms)
 GET /dashboard 200 in 638ms (next.js: 124ms, proxy.ts: 123ms, application-code: 391ms)
 GET /dashboard 200 in 551ms (next.js: 200ms, proxy.ts: 36ms, application-code: 315ms)
 GET /dashboard 200 in 547ms (next.js: 213ms, proxy.ts: 114ms, application-code: 220ms)
 GET /dashboard 200 in 528ms (next.js: 92ms, proxy.ts: 199ms, application-code: 237ms)
 GET /dashboard 200 in 485ms (next.js: 26ms, proxy.ts: 25ms, application-code: 434ms)
 GET /dashboard 200 in 474ms (next.js: 38ms, proxy.ts: 89ms, application-code: 346ms)
 GET /dashboard 200 in 467ms (next.js: 91ms, proxy.ts: 99ms, application-code: 277ms)
 GET /dashboard 200 in 412ms (next.js: 135ms, proxy.ts: 42ms, application-code: 235ms)
 GET /dashboard 200 in 401ms (next.js: 134ms, proxy.ts: 87ms, application-code: 180ms)
 GET /dashboard 200 in 421ms (next.js: 78ms, proxy.ts: 126ms, application-code: 218ms)
 GET /dashboard 200 in 506ms (next.js: 25ms, proxy.ts: 23ms, application-code: 458ms)
 GET /dashboard 200 in 497ms (next.js: 39ms, proxy.ts: 101ms, application-code: 357ms)
 GET /dashboard 200 in 496ms (next.js: 100ms, proxy.ts: 111ms, application-code: 286ms)
 GET /dashboard 200 in 424ms (next.js: 151ms, proxy.ts: 42ms, application-code: 231ms)
 GET /dashboard 200 in 464ms (next.js: 149ms, proxy.ts: 96ms, application-code: 218ms)
 GET /dashboard 200 in 404ms (next.js: 70ms, proxy.ts: 141ms, application-code: 193ms)
 GET /dashboard 200 in 413ms (next.js: 24ms, proxy.ts: 17ms, application-code: 373ms)
 GET /dashboard 200 in 474ms (next.js: 34ms, proxy.ts: 83ms, application-code: 357ms)
 GET /dashboard 200 in 409ms (next.js: 128ms, proxy.ts: 35ms, application-code: 246ms)
 GET /dashboard 200 in 418ms (next.js: 87ms, proxy.ts: 35ms, application-code: 296ms)
 GET /dashboard 200 in 473ms (next.js: 122ms, proxy.ts: 84ms, application-code: 267ms)
 GET /dashboard 200 in 429ms (next.js: 104ms, proxy.ts: 113ms, application-code: 213ms)
 GET /dashboard 200 in 583ms (next.js: 25ms, proxy.ts: 12ms, application-code: 546ms)
 GET /dashboard 200 in 568ms (next.js: 31ms, proxy.ts: 99ms, application-code: 438ms)
 GET /dashboard 200 in 562ms (next.js: 109ms, proxy.ts: 100ms, application-code: 352ms)
 GET /dashboard 200 in 494ms (next.js: 214ms, proxy.ts: 37ms, application-code: 243ms)
 GET /dashboard 200 in 467ms (next.js: 142ms, proxy.ts: 213ms, application-code: 112ms)
 GET /api/operator/conversations?page_size=100 200 in 3.7s (next.js: 2.0s, proxy.ts: 35ms, application-code: 1616ms)
 GET /api/operator/conversations?handoff_status=ACKNOWLEDGED&page_size=10 200 in 3.7s (next.js: 2.0s, proxy.ts: 39ms, application-code: 1596ms)
 GET /api/operator/conversations?handoff_status=OPENED&page_size=10 200 in 3.7s (next.js: 2.0s, proxy.ts: 38ms, application-code: 1617ms)
 GET /api/operator/dashboard/queues?page_size=10 200 in 3.7s (next.js: 1934ms, proxy.ts: 36ms, application-code: 1728ms)
 GET /api/operator/handoffs/summary?window=7d 200 in 4.3s (next.js: 1867ms, proxy.ts: 37ms, application-code: 2.4s)
 GET /api/operator/dashboard/summary?window=24h 200 in 5.3s (next.js: 1784ms, proxy.ts: 34ms, application-code: 3.5s)
 GET /api/operator/schedule/slots?from=2026-04-22T22%3A14%3A13.697Z&to=2026-05-06T22%3A14%3A13.697Z&page_size=100 200 in 1612ms (next.js: 68ms, proxy.ts: 37ms, application-code: 1507ms)
 GET /api/operator/models/active 200 in 1613ms (next.js: 220ms, proxy.ts: 27ms, application-code: 1366ms)
 GET /api/operator/media?page_size=100 200 in 1657ms (next.js: 111ms, proxy.ts: 30ms, application-code: 1516ms)
 GET /api/operator/receipts?needs_review=true&page_size=10 200 in 1708ms (next.js: 171ms, proxy.ts: 30ms, application-code: 1507ms)
 GET /api/operator/status/agent?window=24h 200 in 2.3s (next.js: 39ms, proxy.ts: 8ms, application-code: 2.3s)
 GET /api/operator/dashboard/queues?page_size=10 200 in 1671ms (next.js: 57ms, proxy.ts: 45ms, application-code: 1569ms)
 GET /api/operator/conversations?page_size=100 200 in 1677ms (next.js: 64ms, proxy.ts: 43ms, application-code: 1570ms)
 GET /api/operator/conversations?handoff_status=ACKNOWLEDGED&page_size=10 200 in 1672ms (next.js: 75ms, proxy.ts: 46ms, application-code: 1552ms)
 GET /api/operator/conversations?handoff_status=OPENED&page_size=10 200 in 1681ms (next.js: 69ms, proxy.ts: 45ms, application-code: 1567ms)
 GET /api/operator/handoffs/summary?window=7d 200 in 2.4s (next.js: 50ms, proxy.ts: 44ms, application-code: 2.3s)
 GET /api/operator/models/active 200 in 1390ms (next.js: 27ms, proxy.ts: 21ms, application-code: 1342ms)
 GET /api/operator/schedule/slots?from=2026-04-22T22%3A14%3A58.690Z&to=2026-05-06T22%3A14%3A58.690Z&page_size=100 200 in 1555ms (next.js: 5ms, proxy.ts: 25ms, application-code: 1525ms)
 GET /api/operator/media?page_size=100 200 in 1534ms (next.js: 14ms, proxy.ts: 18ms, application-code: 1502ms)
 GET /api/operator/receipts?needs_review=true&page_size=10 200 in 1562ms (next.js: 21ms, proxy.ts: 21ms, application-code: 1520ms)
 GET /api/operator/dashboard/summary?window=24h 200 in 3.4s (next.js: 42ms, proxy.ts: 43ms, application-code: 3.3s)
 GET /api/operator/status/agent?window=24h 200 in 2.3s (next.js: 5ms, proxy.ts: 11ms, application-code: 2.2s)
 GET /dashboard 200 in 666ms (next.js: 235ms, proxy.ts: 237ms, application-code: 194ms)
 GET /dashboard 200 in 464ms (next.js: 161ms, proxy.ts: 215ms, application-code: 88ms)
 GET /api/operator/conversations?handoff_status=ACKNOWLEDGED&page_size=10 200 in 1933ms (next.js: 317ms, proxy.ts: 75ms, application-code: 1541ms)
 GET /api/operator/conversations?handoff_status=OPENED&page_size=10 200 in 1943ms (next.js: 313ms, proxy.ts: 69ms, application-code: 1561ms)
 GET /api/operator/dashboard/queues?page_size=10 200 in 1970ms (next.js: 257ms, proxy.ts: 60ms, application-code: 1653ms)
 GET /api/operator/conversations?page_size=100 200 in 1973ms (next.js: 305ms, proxy.ts: 66ms, application-code: 1602ms)
 GET /api/operator/handoffs/summary?window=7d 200 in 2.7s (next.js: 206ms, proxy.ts: 55ms, application-code: 2.4s)
 GET /api/operator/schedule/slots?from=2026-04-22T22%3A15%3A22.692Z&to=2026-05-06T22%3A15%3A22.692Z&page_size=100 200 in 1674ms (next.js: 83ms, proxy.ts: 36ms, application-code: 1555ms)
 GET /api/operator/dashboard/summary?window=24h 200 in 3.7s (next.js: 143ms, proxy.ts: 48ms, application-code: 3.5s)
 GET /api/operator/media?page_size=100 200 in 1719ms (next.js: 142ms, proxy.ts: 41ms, application-code: 1536ms)
 GET /api/operator/models/active 200 in 1723ms (next.js: 249ms, proxy.ts: 44ms, application-code: 1431ms)
 GET /api/operator/receipts?needs_review=true&page_size=10 200 in 1784ms (next.js: 197ms, proxy.ts: 40ms, application-code: 1547ms)
 GET /api/operator/status/agent?window=24h 200 in 2.4s (next.js: 57ms, proxy.ts: 13ms, application-code: 2.3s)
 GET /api/operator/dashboard/queues?page_size=10 200 in 2.0s (next.js: 141ms, proxy.ts: 189ms, application-code: 1675ms)
 GET /api/operator/conversations?handoff_status=OPENED&page_size=10 200 in 2.1s (next.js: 148ms, proxy.ts: 196ms, application-code: 1796ms)
 GET /api/operator/conversations?page_size=100 200 in 2.1s (next.js: 144ms, proxy.ts: 194ms, application-code: 1812ms)
 GET /api/operator/conversations?handoff_status=ACKNOWLEDGED&page_size=10 200 in 2.0s (next.js: 160ms, proxy.ts: 53ms, application-code: 1799ms)
 GET /api/operator/handoffs/summary?window=7d 200 in 3.3s (next.js: 141ms, proxy.ts: 712ms, application-code: 2.4s)
 GET /api/operator/schedule/slots?from=2026-04-22T22%3A15%3A58.704Z&to=2026-05-06T22%3A15%3A58.704Z&page_size=100 200 in 1696ms (next.js: 6ms, proxy.ts: 16ms, application-code: 1674ms)
 GET /api/operator/models/active 200 in 1509ms (next.js: 39ms, proxy.ts: 33ms, application-code: 1436ms)
 GET /api/operator/dashboard/summary?window=24h 200 in 4.6s (next.js: 317ms, proxy.ts: 14ms, application-code: 4.2s)
 GET /api/operator/media?page_size=100 200 in 1584ms (next.js: 24ms, proxy.ts: 33ms, application-code: 1527ms)
 GET /api/operator/receipts?needs_review=true&page_size=10 200 in 1601ms (next.js: 34ms, proxy.ts: 34ms, application-code: 1533ms)
 GET /api/operator/status/agent?window=24h 200 in 2.6s (next.js: 9ms, proxy.ts: 14ms, application-code: 2.6s)
 GET /api/operator/conversations?handoff_status=OPENED&page_size=10 200 in 1693ms (next.js: 84ms, proxy.ts: 51ms, application-code: 1558ms)
